budget,popularity,runtime,vote_count,revenue,release_year,genres,director,vote_average,profit,roi
23000000.0,0.933891,93.0,11,51751835.0,1997,"['Drama', 'Romance', 'Foreign']",Richard Kwietniowski,6.9,28751835.0,2.2500797826086956
4200000.0,12.540624,114.0,210,32000000.0,2004,"['Fantasy', 'Action', 'Thriller']",Timur Bekmambetov,6.3,27800000.0,7.619047619047619
3705538.0,8.839651,112.0,176,62548947.0,1992,"['Romance', 'Crime', 'Drama', 'Thriller']",Neil Jordan,6.9,58843409.0,16.879855772630048
4000000.0,12.891276,94.0,183,125728258.0,1981,['Comedy'],Bob Clark,6.1,121728258.0,31.4320645
4000000.0,10.789912,90.0,116,51751835.0,2010,"['Horror', 'Science Fiction']",George A. Romero,4.6,47751835.0,12.93795875
114000.0,25.666029,96.0,580,30000000.0,1968,['Horror'],George A. Romero,7.5,29886000.0,263.1578947368421
4000000.0,45.66662,102.0,1895,119723856.0,2003,['Drama'],Sofia Coppola,7.3,115723856.0,29.930964
4000000.0,35.892034,93.0,1010,38251425.0,1977,"['Comedy', 'Drama', 'Romance']",Woody Allen,7.8,34251425.0,9.56285625
4000000.0,8.988455,152.0,50,36000000.0,1952,"['Action', 'Drama', 'Romance']",Cecil B. DeMille,6.6,32000000.0,9.0
4000000.0,14.042041,111.0,250,44909486.0,2001,"['Drama', 'Romance']",Marc Forster,6.5,40909486.0,11.2273715
4000000.0,40.016306,95.0,593,187112.0,2015,['Horror'],Henry Hobson,5.2,-3812888.0,0.046778
3600000.0,22.030517,112.0,360,49800000.0,1995,"['Drama', 'Romance']",Mike Figgis,7.1,46200000.0,13.833333333333334
4500000.0,2.503612,86.0,67,51751835.0,2013,"['Horror', 'Comedy']",Duane Journey,4.8,47251835.0,11.500407777777777
4000000.0,4.117968,105.0,68,51751835.0,1974,"['Romance', 'Drama', 'Comedy']",Billy Wilder,6.9,47751835.0,12.93795875
4000000.0,24.161735,91.0,1022,52425855.0,2015,['Thriller'],Rob Cohen,4.1,48425855.0,13.10646375
4000000.0,1.379354,105.0,22,14400000.0,1956,['Drama'],Carol Reed,6.4,10400000.0,3.6
3500000.0,15.338211,106.0,506,34705850.0,2010,"['Comedy', 'Drama']",Lisa Cholodenko,6.5,31205850.0,9.915957142857144
4000000.0,29.852608,94.0,550,13008928.0,1988,"['Action', 'Horror', 'Science Fiction', 'Thriller']",John Carpenter,7.1,9008928.0,3.252232
4000000.0,35.061467,172.0,717,11744471.0,1963,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",John Sturges,7.8,7744471.0,2.93611775
23000000.0,7.288352,109.0,34,10000000.0,2004,['Documentary'],William Arntz,5.8,-13000000.0,0.43478260869565216
5000000.0,10.605752,88.0,203,15179302.0,2013,"['Horror', 'Thriller']",Ed Gass-Donnelly,4.4,10179302.0,3.0358604
4000000.0,43.40352,164.0,1971,44349000.0,2014,['Drama'],Richard Linklater,7.5,40349000.0,11.08725
4000000.0,17.229537,96.0,420,31584901.0,2006,"['Comedy', 'Mystery']",Woody Allen,6.4,27584901.0,7.89622525
7000000.0,2.453459,93.0,26,10229331.0,2001,"['Action', 'Comedy']",DJ Pooh,5.3,3229331.0,1.461333
6000000.0,1.433692,82.0,15,9000000.0,2000,"['Action', 'Comedy', 'Romance']",DJ Pooh,5.9,3000000.0,1.5
32000000.0,9.976428,101.0,89,51751835.0,2003,"['Drama', 'Romance']",Wayne Kramer,6.7,19751835.0,1.61724484375
4000000.0,2.930058,124.0,72,8200000.0,1961,"['Drama', 'Action', 'Romance']",John Huston,6.8,4200000.0,2.05
23000000.0,7.173059,91.0,57,51751835.0,2006,"['Drama', 'Thriller']",Patrick Stettner,5.5,28751835.0,2.2500797826086956
23000000.0,1.735462,82.0,10,51751835.0,1995,"['Comedy', 'Crime']",James Melkonian,4.8,28751835.0,2.2500797826086956
23000000.0,29.071955,105.0,633,44000000.0,2007,"['Horror', 'Drama', 'Thriller']",Juan Antonio Bayona,7.1,21000000.0,1.9130434782608696
23000000.0,18.428909,87.0,346,51751835.0,2014,"['Comedy', 'Horror']",Michael Tiddes,5.4,28751835.0,2.2500797826086956
4000000.0,11.387335,110.0,168,51751835.0,2002,"['Comedy', 'Drama', 'Romance']",Roger Avary,6.3,47751835.0,12.93795875
4000000.0,5.975604,143.0,77,6000000.0,1969,"['Action', 'Drama', 'Mystery', 'Thriller']",Alfred Hitchcock,6.1,2000000.0,1.5
4000000.0,4.59841,84.0,69,4630045.0,2006,"['Comedy', 'Crime']",Bob Odenkirk,5.5,630045.0,1.15751125
4000000.0,22.87623,98.0,530,4300000.0,1995,"['Crime', 'Comedy']",Allison Anders,6.5,300000.0,1.075
4000000.0,19.107285,104.0,376,9304609.0,2002,"['Comedy', 'Drama', 'Romance']",Steven Shainberg,6.7,5304609.0,2.32615225
23000000.0,0.456485,96.0,8,51751835.0,2003,['Documentary'],Rick de Oliveira,3.3,28751835.0,2.2500797826086956
4000000.0,4.541908,110.0,46,3468572.0,1988,['Drama'],Oliver Stone,6.7,-531428.0,0.867143
23000000.0,4.348416,84.0,63,51751835.0,1996,"['Music', 'Comedy']",Christopher Guest,7.3,28751835.0,2.2500797826086956
23000000.0,3.347885,94.0,11,51751835.0,1999,"['Comedy', 'Romance']",Jeff Franklin,5.4,28751835.0,2.2500797826086956
4000000.0,6.091951,90.0,80,2426851.0,2007,"['Comedy', 'Crime', 'Thriller', 'Romance']",John Dahl,6.2,-1573149.0,0.60671275
23000000.0,4.757625,96.0,67,1919197.0,2005,"['Comedy', 'Drama']",Mike Mills,6.1,-21080803.0,0.08344334782608695
4000000.0,12.062371,88.0,316,1104682.0,2011,"['Horror', 'Action', 'Thriller']",Kevin Smith,5.9,-2895318.0,0.2761705
4000000.0,7.758188,101.0,102,866999.0,2005,['Fantasy'],Dave McKean,6.6,-3133001.0,0.21674975
4000000.0,12.781973,102.0,167,51751835.0,2011,"['Drama', 'Documentary']",Ron Fricke,8.0,47751835.0,12.93795875
23000000.0,1.631993,87.0,8,51751835.0,1987,"['Fantasy', 'Adventure']",Ruggero Deodato,5.1,28751835.0,2.2500797826086956
23000000.0,12.690224,83.0,415,1406224.0,2011,"['Drama', 'Romance']",Gavin Wiesen,6.5,-21593776.0,0.06114017391304348
23000000.0,8.516229,103.0,58,51751835.0,2015,"['Thriller', 'Drama']",Mora Stephens,5.5,28751835.0,2.2500797826086956
23000000.0,5.90259,99.0,25,51751835.0,2002,"['Comedy', 'Drama', 'Thriller']",Mars Callahan,6.5,28751835.0,2.2500797826086956
4000000.0,2.866934,106.0,9,51751835.0,1999,['Drama'],Mike Figgis,5.2,47751835.0,12.93795875
23000000.0,9.140936,115.0,228,641100.0,2012,"['Drama', 'Fantasy']",Leos Carax,6.9,-22358900.0,0.02787391304347826
4000000.0,22.987897,118.0,338,2365467.0,2014,['Drama'],David Gordon Green,6.5,-1634533.0,0.59136675
3000000.0,1.204941,109.0,23,302204.0,1997,"['Crime', 'Comedy', 'Romance']",Stefan Schwartz,7.0,-2697796.0,0.10073466666666667
1300000.0,7.605291,102.0,27,354704.0,1988,"['Crime', 'Drama', 'Horror', 'Thriller']",Renny Harlin,6.7,-945296.0,0.2728492307692308
1500000.0,2.855963,95.0,26,51751835.0,2000,['Comedy'],Robert Lee King,6.0,50251835.0,34.501223333333336
23000000.0,0.502396,87.0,6,51751835.0,1999,"['Comedy', 'Foreign']",Kevin Allen,5.8,28751835.0,2.2500797826086956
4000000.0,1.771584,119.0,18,51751835.0,2013,['Drama'],Jorge Ramírez Suárez,8.1,47751835.0,12.93795875
9500000.0,21.230737,104.0,307,120000.0,2010,"['Crime', 'Drama', 'Thriller']",David Schwimmer,6.6,-9380000.0,0.01263157894736842
23000000.0,0.068246,103.0,1,51751835.0,2000,"['Comedy', 'Crime']",Barry Levinson,6.0,28751835.0,2.2500797826086956
23000000.0,0.541652,93.0,2,51751835.0,1998,"['Comedy', 'Romance']",Sam Miller,4.5,28751835.0,2.2500797826086956
16000000.0,18.790221,100.0,291,318982.0,2013,['Drama'],Anne Fontaine,6.1,-15681018.0,0.019936375
4000000.0,0.409089,100.0,5,51751835.0,1999,"['Drama', 'Romance']",Dan Ireland,4.2,47751835.0,12.93795875
4000000.0,3.663108,113.0,36,146402.0,2002,['Drama'],Fernando León de Aranoa,7.1,-3853598.0,0.0366005
650000.0,12.496261,98.0,285,33245.0,2010,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Jim Mickle,6.2,-616755.0,0.05114615384615385
23000000.0,0.596889,92.0,7,51751835.0,1997,['Drama'],Stephen T. Kay,6.7,28751835.0,2.2500797826086956
23000000.0,2.611364,106.0,31,51751835.0,2014,['Drama'],Karim Aïnouz,6.4,28751835.0,2.2500797826086956
4000000.0,3.238466,119.0,37,355688.0,2011,"['Comedy', 'Drama']",Sam Levinson,6.2,-3644312.0,0.088922
4000000.0,8.30723,99.0,157,25345000.0,2011,"['Adventure', 'Action', 'Thriller', 'Crime']",Julian Gilbey,6.2,21345000.0,6.33625
23000000.0,3.408955,90.0,38,51751835.0,2003,"['Comedy', 'Fantasy', 'Science Fiction']",Vincenzo Natali,5.8,28751835.0,2.2500797826086956
23000000.0,1.876621,120.0,23,4037782.0,2013,['Drama'],Aleksandr Veledinskiy,7.3,-18962218.0,0.1755557391304348
23000000.0,1.807571,142.0,20,51751835.0,1972,"['Drama', 'Comedy', 'History', 'Music']",Peter H. Hunt,7.1,28751835.0,2.2500797826086956
23000000.0,6.783053,93.0,13,51751835.0,2012,"['Thriller', 'Romance']",Ruba Nadda,5.2,28751835.0,2.2500797826086956
3950000.0,8.484123,127.0,19,8000000.0,1930,"['Action', 'Drama', 'History']",James Whale,6.1,4050000.0,2.0253164556962027
4000000.0,0.936232,103.0,9,51751835.0,2007,"['Comedy', 'Drama', 'Romance']",Edward Burns,5.7,47751835.0,12.93795875
4000000.0,12.822534,93.0,118,51751835.0,2016,['Horror'],Phil Joanou,4.5,47751835.0,12.93795875
23000000.0,4.989985,84.0,207,51751835.0,2009,['Horror'],Sean Byrne,6.6,28751835.0,2.2500797826086956
4000000.0,1.390659,78.0,8,51751835.0,2012,['Horror'],Chris Stokes,4.1,47751835.0,12.93795875
4000000.0,1.923514,0.0,20,51751835.0,2012,"['Comedy', 'Romance', 'TV Movie']",Mark Griffiths,5.2,47751835.0,12.93795875
23000000.0,4.118612,113.0,21,51751835.0,2014,"['Romance', 'Adventure', 'Drama']",Bruce MacDonald,4.4,28751835.0,2.2500797826086956
3900000.0,9.541688,120.0,89,28350000.0,1966,"['Drama', 'History']",Fred Zinnemann,7.5,24450000.0,7.269230769230769
3800000.0,17.234745,121.0,381,23689877.0,1976,['Drama'],Sidney Lumet,7.7,19889877.0,6.234178157894737
4000000.0,48.98255,238.0,970,400176459.0,1939,"['Drama', 'Romance', 'War']",Victor Fleming,7.7,396176459.0,100.04411475
23000000.0,1.972668,98.0,18,51751835.0,2014,['Drama'],Richard Raymond,6.5,28751835.0,2.2500797826086956
3800000.0,3.490215,123.0,38,14873.0,1965,"['War', 'Western']",Sam Peckinpah,6.2,-3785127.0,0.003913947368421052
3768785.0,1.726175,107.0,22,8000000.0,1950,"['Action', 'Comedy', 'Music', 'Romance', 'Western']",George Sidney,7.3,4231215.0,2.122700021359669
967686.0,20.544999,101.0,423,4270000.0,2010,"['Comedy', 'Crime', 'Drama']",Chris Morris,7.0,3302314.0,4.412588380941751
23000000.0,0.389471,115.0,9,51751835.0,2005,['Drama'],Andrucha Waddington,6.7,28751835.0,2.2500797826086956
3500000.0,8.45342,101.0,195,44462.0,2009,"['Drama', 'Action', 'Comedy', 'Crime']",Peter Stebbings,6.5,-3455538.0,0.012703428571428572
3700000.0,0.90522,102.0,17,2956000.0,1948,"['Music', 'Romance']",Vincente Minnelli,6.6,-744000.0,0.798918918918919
3800000.0,2.201678,95.0,21,51751835.0,2009,"['Drama', 'Comedy', 'Romance']",Dagur Kári,6.0,47951835.0,13.618903947368421
4000000.0,3.771652,109.0,66,13401952.0,2006,"['Comedy', 'Drama']",Nicholas Hytner,6.6,9401952.0,3.350488
3600000.0,21.119209,113.0,299,44785053.0,1969,['Drama'],John Schlesinger,7.4,41185053.0,12.4402925
3500000.0,17.002623,91.0,363,257850122.0,1997,['Comedy'],Peter Cattaneo,6.8,254350122.0,73.67146342857143
3500000.0,46.116885,88.0,1074,83453539.0,1980,['Comedy'],Jerry Zucker,7.1,79953539.0,23.843868285714287
5000000.0,1.398981,88.0,11,51751835.0,2015,"['Thriller', 'Adventure', 'Action']",Kevin Carraway,5.3,46751835.0,10.350367
3500000.0,25.5748,91.0,503,28215918.0,1995,['Comedy'],F. Gary Gray,7.0,24715918.0,8.061690857142857
3500000.0,3.418871,97.0,173,27900000.0,1993,"['Drama', 'Action', 'Crime']",Albert Hughes,7.2,24400000.0,7.9714285714285715
3500000.0,10.729884,92.0,129,14000000.0,1987,['Horror'],Michael Gornick,5.9,10500000.0,4.0
3716946.0,2.676535,121.0,47,5000000.0,1970,"['Action', 'Comedy', 'Western']",Sam Peckinpah,6.9,1283054.0,1.3451903794136368
3500000.0,7.821438,134.0,82,13007551.0,1967,"['Crime', 'Drama']",Richard Brooks,7.4,9507551.0,3.716443142857143
3500000.0,3.281509,149.0,46,12800000.0,1959,['Drama'],Fred Zinnemann,7.4,9300000.0,3.657142857142857
3500000.0,2.938973,121.0,35,12000000.0,1966,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",Jack Smight,6.2,8500000.0,3.4285714285714284
3500000.0,10.219942,116.0,158,12600000.0,1972,"['Crime', 'Drama', 'Mystery', 'Thriller']",Alfred Hitchcock,7.1,9100000.0,3.6
3500000.0,50.319662,92.0,1434,40423945.0,2016,"['Mystery', 'Horror']",Robert Eggers,6.3,36923945.0,11.549698571428571
23000000.0,0.593068,93.0,8,51751835.0,1998,"['Action', 'Comedy']",Michael Martin,5.4,28751835.0,2.2500797826086956
3500000.0,8.406025,96.0,70,9482579.0,1996,"['Comedy', 'Romance']",Edward Burns,5.7,5982579.0,2.7093082857142856
10000000.0,5.588652,105.0,81,6451628.0,1998,['Drama'],Bill Condon,6.8,-3548372.0,0.6451628
2000000.0,25.894065,129.0,626,33965843.0,2009,"['Crime', 'Drama', 'Mystery', 'Romance']",Juan José Campanella,7.8,31965843.0,16.9829215
23000000.0,3.280081,94.0,36,51751835.0,2008,"['Horror', 'Thriller']",Gideon Raff,4.8,28751835.0,2.2500797826086956
3600000.0,35.674774,84.0,742,5923044.0,1987,"['Horror', 'Comedy', 'Fantasy']",Sam Raimi,7.6,2323044.0,1.64529
23000000.0,3.115754,81.0,43,51751835.0,2001,"['Action', 'Comedy']",Louis C.K.,5.4,28751835.0,2.2500797826086956
1000000.0,20.466433,86.0,476,51751835.0,2013,"['TV Movie', 'Horror']",Anthony C. Ferrante,3.8,50751835.0,51.751835
23000000.0,0.015597,105.0,4,51751835.0,1999,"['Drama', 'Foreign']",Salvador Carrasco,5.4,28751835.0,2.2500797826086956
3500000.0,12.982319,103.0,583,4159678.0,2010,"['Fantasy', 'Horror']",André Øvredal,6.7,659678.0,1.1884794285714286
23000000.0,0.595136,104.0,9,51751835.0,2006,"['Comedy', 'Romance']",Robert Cary,5.8,28751835.0,2.2500797826086956
3500000.0,3.643608,98.0,28,113783.0,2006,"['Comedy', 'Drama']",Adam Rapp,6.7,-3386217.0,0.03250942857142857
3500000.0,6.396936,91.0,90,51751835.0,2004,['Action'],Angela Robinson,5.6,48251835.0,14.786238571428571
23000000.0,0.909067,111.0,7,51751835.0,2016,"['Crime', 'Action']",Warren P. Sonoda,2.9,28751835.0,2.2500797826086956
3500000.0,1.348114,98.0,10,51751835.0,2008,"['Crime', 'Drama', 'Mystery', 'Thriller']",Amanda Gusack,5.2,48251835.0,14.786238571428571
23000000.0,0.964802,104.0,1,51751835.0,1999,"['Action', 'Crime', 'Comedy', 'Thriller']",Avi Nesher,2.0,28751835.0,2.2500797826086956
23000000.0,0.042346,200.0,0,51751835.0,2016,['Drama'],Nick Murphy ,0.0,28751835.0,2.2500797826086956
3500000.0,1.271621,96.0,10,51751835.0,2009,"['Horror', 'Thriller', 'Mystery']",Charles Adelman,4.6,48251835.0,14.786238571428571
3500000.0,25.891466,78.0,419,51751835.0,2013,"['Action', 'Animation']",Jay Oliva,7.9,48251835.0,14.786238571428571
3500000.0,1.618138,100.0,0,51751835.0,2015,['Documentary'],Charles Ferguson,0.0,48251835.0,14.786238571428571
3500000.0,4.304341,85.0,19,51751835.0,2013,"['Action', 'Adventure', 'Drama', 'Fantasy']",Uwe Boll,3.3,48251835.0,14.786238571428571
3500000.0,3.158056,92.0,37,51751835.0,2014,"['Action', 'Drama', 'Thriller']",Mark Young,5.3,48251835.0,14.786238571428571
23000000.0,3.230779,86.0,11,51751835.0,2015,['Drama'],"Daniel Petrie, Jr.",5.0,28751835.0,2.2500797826086956
3440000.0,1.913302,90.0,6,51751835.0,2014,"['Crime', 'Mystery', 'Thriller']",Antonio Simoncini,3.6,48311835.0,15.04413808139535
3400000.0,5.690619,94.0,84,31063038.0,1977,"['Comedy', 'Music']",Mel Brooks,6.5,27663038.0,9.136187647058824
8000000.0,17.537154,80.0,358,127392239.0,2005,"['Documentary', 'Family']",Luc Jacquet,6.9,119392239.0,15.924029875
3500000.0,26.259389,107.0,524,19504039.0,2011,"['Thriller', 'Drama']",J.C. Chandor,6.7,16004039.0,5.572582571428572
23000000.0,1.419431,100.0,15,51751835.0,2011,['Drama'],Eldar Rapaport,6.2,28751835.0,2.2500797826086956
3000000.0,11.637458,92.0,127,3830137.0,2008,"['Comedy', 'Drama']",Clark Gregg,6.0,830137.0,1.2767123333333332
3300000.0,192.528841,105.0,4254,13092000.0,2014,['Drama'],Damien Chazelle,8.3,9792000.0,3.9672727272727273
3300000.0,44.356711,130.0,1814,30641770.0,2002,"['Drama', 'Crime']",Fernando Meirelles,8.1,27341770.0,9.28538484848485
600000.0,4.859873,99.0,97,4000000.0,1999,"['Comedy', 'Drama']",Justin Kerrigan,6.8,3400000.0,6.666666666666667
3400000.0,6.723057,118.0,47,51751835.0,2015,"['Drama', 'Music']",Nathan Frankowski,6.8,48351835.0,15.221127941176471
23000000.0,3.069605,85.0,66,51751835.0,2006,"['Mystery', 'Drama', 'Crime', 'Thriller']",Karen Moncrieff,6.4,28751835.0,2.2500797826086956
3800000.0,21.826888,115.0,927,16800000.0,2012,['Drama'],Thomas Vinterberg,7.9,13000000.0,4.421052631578948
23000000.0,15.128316,94.0,344,19294144.0,1983,"['Comedy', 'Family']",Bob Clark,7.4,-3705856.0,0.8388758260869565
23000000.0,1.814802,91.0,37,51751835.0,2006,"['Drama', 'Romance']",Alejandro Monteverde,6.7,28751835.0,2.2500797826086956
4300000.0,5.643023,98.0,66,51751835.0,1982,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']",Mark L. Lester,6.2,47451835.0,12.035310465116279
3300000.0,2.964785,96.0,9,45000.0,2014,['Comedy'],Jonathan Silverman,4.1,-3255000.0,0.013636363636363636
2000000.0,0.11615,92.0,1,7.0,1999,"['Romance', 'Drama']",Eric Styles,8.0,-1999993.0,3.5e-06
23000000.0,13.437038,128.0,174,28814580.0,2008,['Drama'],Laurent Cantet,6.8,5814580.0,1.2528078260869566
3200000.0,26.180367,136.0,863,33395426.0,1968,"['Horror', 'Drama', 'Mystery']",Roman Polanski,7.5,30195426.0,10.436070625
3200000.0,11.735287,123.0,265,8000000.0,1962,['Western'],John Ford,7.4,4800000.0,2.5
23000000.0,8.308442,99.0,150,2277396.0,2009,"['Drama', 'Romance']",Max Mayer,6.9,-20722604.0,0.09901721739130435
23000000.0,3.027892,101.0,101,51751835.0,2004,"['Drama', 'Thriller', 'Crime']",Joshua Marston,6.9,28751835.0,2.2500797826086956
3200000.0,11.933449,105.0,347,5332926.0,2010,"['Drama', 'Romance', 'Comedy']",Mike Mills,6.8,2132926.0,1.666539375
23000000.0,8.825113,95.0,160,658573.0,2005,"['Action', 'Comedy', 'Horror']",John Gulager,6.1,-22341427.0,0.028633608695652173
2700000.0,17.332585,109.0,418,141000000.0,1978,['Comedy'],John Landis,7.0,138300000.0,52.22222222222222
2500000.0,47.812466,110.0,987,124881062.0,1964,"['Adventure', 'Action', 'Thriller']",Guy Hamilton,7.2,122381062.0,49.9524248
2400000.0,11.753553,110.0,112,51751835.0,2012,"['Science Fiction', 'Horror']",Brandon Cronenberg,5.7,49351835.0,21.563264583333332
3180000.0,42.868495,130.0,1076,9644124.0,1946,"['Drama', 'Family', 'Fantasy']",Frank Capra,8.0,6464124.0,3.032743396226415
4000000.0,63.513324,93.0,2655,16491080.0,1996,"['Drama', 'Crime']",Danny Boyle,7.8,12491080.0,4.12277
23000000.0,1.918959,115.0,15,51751835.0,2000,['Comedy'],Spike Lee,6.3,28751835.0,2.2500797826086956
3000000.0,22.789649,91.0,722,177512032.0,2010,"['Horror', 'Thriller']",Tod Williams,5.7,174512032.0,59.17067733333333
23000000.0,5.735912,91.0,54,51751835.0,1998,"['Comedy', 'Romance']",Kirk Jones,7.4,28751835.0,2.2500797826086956
4000000.0,11.414843,120.0,453,35564473.0,2002,['Documentary'],Michael Moore,7.3,31564473.0,8.89111825
23000000.0,6.017273,111.0,49,51751835.0,2014,['Drama'],Zhang Yimou,6.9,28751835.0,2.2500797826086956
3000000.0,21.607228,87.0,361,29999213.0,1985,['Horror'],Jack Sholder,5.7,26999213.0,9.999737666666666
3000000.0,7.961559,117.0,156,20966644.0,1985,"['Drama', 'Romance']",James Ivory,6.9,17966644.0,6.9888813333333335
3000000.0,54.403033,86.0,2428,89328627.0,2013,"['Science Fiction', 'Horror', 'Thriller']",James DeMonaco,6.0,86328627.0,29.776209
3000000.0,41.045084,110.0,1573,77712439.0,2012,"['Horror', 'Thriller', 'Mystery']",Scott Derrickson,6.7,74712439.0,25.904146333333333
3000000.0,0.295226,113.0,1,19184015.0,2002,['Comedy'],Martin Lawrence,5.0,16184015.0,6.3946716666666665
3000000.0,16.553594,108.0,165,17570324.0,1958,"['Drama', 'Romance']",Richard Brooks,7.6,14570324.0,5.8567746666666665
3000000.0,24.393296,95.0,361,18999718.0,1970,"['Adventure', 'Science Fiction', 'Mystery']",Ted Post,6.2,15999718.0,6.333239333333333
3000000.0,11.241802,98.0,106,23144499.0,1997,"['Comedy', 'Family', 'Drama']",Charles Martin Smith,5.3,20144499.0,7.714833
16000000.0,9.18885,93.0,137,68411275.0,2000,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",Michael Haigney,5.9,52411275.0,4.2757046875
3000000.0,11.158167,86.0,216,19472057.0,1986,"['Horror', 'Mystery', 'Thriller']",Tom McLoughlin,5.7,16472057.0,6.490685666666667
3000000.0,23.109959,161.0,542,33300000.0,1957,"['Drama', 'History', 'War']",David Lean,7.7,30300000.0,11.1
3000000.0,1.586598,100.0,25,15369573.0,1990,"['Comedy', 'Family', 'Science Fiction']",Patrick Read Johnson,4.7,12369573.0,5.123191
2000000.0,3.832858,121.0,86,7900000.0,1976,"['Comedy', 'Crime', 'Thriller']",Alfred Hitchcock,6.7,5900000.0,3.95
3000000.0,22.889294,125.0,483,25000000.0,1960,"['Comedy', 'Drama', 'Romance']",Billy Wilder,8.1,22000000.0,8.333333333333334
3000000.0,10.341982,87.0,193,15938065.0,1993,"['Fantasy', 'Horror', 'Thriller']",Adam Marcus,4.2,12938065.0,5.312688333333333
3000000.0,7.924982,128.0,120,13000000.0,1966,"['Mystery', 'Thriller']",Alfred Hitchcock,6.4,10000000.0,4.333333333333333
3000000.0,1.697846,100.0,28,11718595.0,2005,"['Comedy', 'Documentary', 'Music']",Michel Gondry,6.4,8718595.0,3.906198333333333
23000000.0,14.936661,84.0,367,229094.0,2015,"['Romance', 'Thriller', 'Western']",John Maclean,6.6,-22770906.0,0.009960608695652174
3000000.0,0.720091,97.0,11,51751835.0,1985,"['Drama', 'Music', 'Romance']",Michael Schultz,7.0,48751835.0,17.250611666666668
23000000.0,2.747402,84.0,36,51751835.0,2009,"['Action', 'Comedy', 'Crime']",Benny Boom,5.3,28751835.0,2.2500797826086956
3000000.0,6.734965,146.0,41,10400000.0,1960,['Drama'],Richard Brooks,7.3,7400000.0,3.466666666666667
3000000.0,13.338539,186.0,155,10000000.0,1961,"['Drama', 'History']",Stanley Kramer,7.6,7000000.0,3.3333333333333335
23000000.0,0.185373,94.0,4,9016377.0,1999,"['Comedy', 'Romance']",David Raynr,4.5,-13983623.0,0.39201639130434784
3000000.0,5.344815,133.0,82,9012000.0,1948,['Western'],Howard Hawks,7.3,6012000.0,3.004
23000000.0,0.982624,99.0,10,51751835.0,2006,"['Comedy', 'Romance']",Nnegest Likké,3.7,28751835.0,2.2500797826086956
3000000.0,23.299907,108.0,568,11176469.0,2013,"['Romance', 'Drama']",Richard Linklater,7.4,8176469.0,3.725489666666667
23000000.0,4.103764,95.0,46,51751835.0,1987,"['Comedy', 'Fantasy', 'Family']",Christopher Leitch,3.8,28751835.0,2.2500797826086956
3000000.0,5.003615,97.0,94,7282851.0,1988,"['Action', 'Horror', 'Science Fiction', 'Thriller']",Don Coscarelli,6.3,4282851.0,2.427617
3000000.0,0.019984,94.0,3,6804016.0,2004,['Drama'],Michael Schultz,5.0,3804016.0,2.2680053333333334
23000000.0,1.026243,86.0,19,51751835.0,2002,"['Comedy', 'Drama']",Patricia Cardoso,5.8,28751835.0,2.2500797826086956
23000000.0,2.787375,115.0,34,10422387.0,2005,"['Drama', 'Foreign', 'Romance']",Deepa Mehta,6.8,-12577613.0,0.4531472608695652
3800000.0,3.667372,97.0,59,28200000.0,1999,['Comedy'],Damien O'Donnell,6.5,24400000.0,7.421052631578948
3000000.0,2.144354,82.0,11,51751835.0,2000,"['Comedy', 'Romance']",Peter M. Cohen,3.1,48751835.0,17.250611666666668
3000000.0,3.937939,117.0,35,4109095.0,1996,"['Drama', 'History', 'Romance']",Mira Nair,5.7,1109095.0,1.3696983333333332
3000000.0,5.325156,90.0,57,51751835.0,2010,"['Comedy', 'Drama']",Nicole Holofcener,6.0,48751835.0,17.250611666666668
3000000.0,23.981601,100.0,798,4000000.0,1971,"['Family', 'Fantasy']",Mel Stuart,7.4,1000000.0,1.3333333333333333
23000000.0,3.107149,98.0,38,51751835.0,1993,"['Fantasy', 'Horror', 'Science Fiction']",Anthony Hickox,5.2,28751835.0,2.2500797826086956
23000000.0,5.016607,95.0,39,51751835.0,1997,"['Comedy', 'Crime']",Tom Schulman,5.4,28751835.0,2.2500797826086956
23000000.0,13.857194,94.0,234,51751835.0,1978,"['Drama', 'Romance']",Terrence Malick,7.6,28751835.0,2.2500797826086956
23000000.0,6.997495,104.0,25,51751835.0,2001,['Drama'],Jill Sprecher,6.4,28751835.0,2.2500797826086956
3000000.0,4.337685,87.0,90,3076820.0,1999,['Comedy'],Darren Stein,5.9,76820.0,1.0256066666666668
2962051.0,3.636634,108.0,94,3011195.0,1996,"['Drama', 'History']",Julian Schnabel,6.6,49144.0,1.016591206565991
23000000.0,15.492257,86.0,345,4069826.0,2013,"['Comedy', 'Drama']",Noah Baumbach,7.2,-18930174.0,0.17694895652173914
3000000.0,2.504169,94.0,94,9879971.0,2005,"['Crime', 'Drama']",Gavin Hood,6.9,6879971.0,3.2933236666666668
3000000.0,10.757539,139.0,194,2807390.0,1998,"['Comedy', 'Drama']",Todd Solondz,7.4,-192610.0,0.9357966666666667
23000000.0,1.580027,89.0,4,51751835.0,2003,"['Comedy', 'Documentary']",George Gallo,6.1,28751835.0,2.2500797826086956
2800000.0,15.754614,102.0,366,1826705.0,2014,"['Comedy', 'Horror']",Kevin Smith,5.1,-973295.0,0.6523946428571429
